Full Name, Party, Utterances Count, PA Profile, Profile Photo
"Hlongwa, Mr B","ANC","17","https://www.pa.org.za/person/hlongwa-brian/","https://static.pmg.org.za/Hlongwa.jpg"
"Mazibuko, Ms F","ANC","28","https://www.pa.org.za/person/mazibuko-faith/","https://static.pmg.org.za/Faith_Pmg.jpg"
"Tsotetsi, Mr G","ANC","5","https://www.pa.org.za/person/tsotetsi-godfrey/","https://static.pmg.org.za/null"
"Kanyane, Mr JM","ANC","5","https://www.pa.org.za/person/mpapa-jeremia-kanyane/","https://static.pmg.org.za/KHANYANE.jpg"
"Khanyile, Mr S","ANC","5","https://www.pa.org.za/person/sochayile-khanyile/","https://static.pmg.org.za/SOCHAYILE2_PMG.jpg"
"Maile, Mr L","ANC","21","https://www.pa.org.za/person/maile-lebogang/","https://static.pmg.org.za/Lebogang_Maile_pmg.jpg"
"Lesufi, Mr P","ANC","4","https://www.pa.org.za/person/panyaza-lesufi/","https://static.pmg.org.za/PANYAZA_PMG.jpg"
"Magagula, Ms TE","ANC","8","https://www.pa.org.za/person/thokozile-magagula/","https://static.pmg.org.za/Thokozile_M_PMG.jpg"
"Tlou, Ms M","ANC","232","https://www.pa.org.za/person/tlou-maggie/","https://static.pmg.org.za/360.jpg"
"Makhura, Mr D","ANC","11","https://www.pa.org.za/person/malemolla-david-makhura/","https://static.pmg.org.za/david_m_pmg.jpg"
"Mamabolo, Mr JP","ANC","228","https://www.pa.org.za/person/phalama-jacob-mamabolo/","https://static.pmg.org.za/JACOB_MAMABOLO_PMG.jpg"
"Mashego, Ms DH","ANC","13","https://www.pa.org.za/person/hana-daisy-mashego/","https://static.pmg.org.za/Daisy_M_PMG.jpg"
"Madlala, Mr M","ANC","7","https://www.pa.org.za/person/madlala-michael/","https://static.pmg.org.za/Michael_PMG.jpg"
"Mofokeng, Ms JM","ANC","610","https://www.pa.org.za/person/jacqueline-motlagomang-mofokeng/","https://static.pmg.org.za/Mofokeng_JM.jpg"
"Mpisi, Mr J","ANC","44","https://www.pa.org.za/person/joe-mpisi/","https://static.pmg.org.za/MPISI.jpg"
"Malobane, Ms S","ANC","1","https://www.pa.org.za/person/sizakele-nkosi-malobane/","https://static.pmg.org.za/Sizakele_Nkosi-Malobane_PMG.jpg"
"Nhlapo, Ms N","ANC","3","https://www.pa.org.za/person/nhlapo-nompi/","https://static.pmg.org.za/null"
"Radebe, Mr M","ANC","163","https://www.pa.org.za/person/mbongeni-radebe/","https://static.pmg.org.za/null"
"Phala, Mr K","ANC","70","https://www.pa.org.za/person/mr-phala-kgolane-alfred/","https://static.pmg.org.za/Phala_man_PMG.jpg"
"Aphiri, Ms MJ","ANC","5","https://www.pa.org.za/person/mokgadi-johanna-aphiri/","https://static.pmg.org.za/aphiri_PMG.jpg"
"Buthane, Mr M","ANC","15","https://www.pa.org.za/person/modikane-joseph-buthane/","https://static.pmg.org.za/buthane_PMG.jpg"
"Mathabatha, Mr CS","ANC","16","https://www.pa.org.za/person/mr-mathabatha-stanley-chupu/","https://static.pmg.org.za/matabata_PMG.jpg"
"Dau, Mr FT","ANC","1","https://www.pa.org.za/person/frederick-thinamaano-dau/","https://static.pmg.org.za/dau_PMG.jpg"
"Masemola, Mr ND","ANC","77","https://www.pa.org.za/person/mr-masemola-namane-dickson/","https://static.pmg.org.za/masemola_PMG.jpg"
"Nong, Mr KE","ANC","54","https://www.pa.org.za/person/mr-nong-kwena-elias/","https://static.pmg.org.za/nong_PMG.jpg"
"Moraka, Ms AT","ANC","2","https://www.pa.org.za/person/ms-moraka-anna-thandi/","https://static.pmg.org.za/A_Moraka_Pmg.jpg"
"Shaikh, Ms S","ANC","294","https://www.pa.org.za/person/shahidabibi-shaikh/","https://static.pmg.org.za/SHAHIDABIBI_SHAIKH.jpg"
"Makhurupetje, Ms MG","ANC","0","https://www.pa.org.za/person/makoma-grace-makhurupetje/","https://static.pmg.org.za/gracePMG.jpg"
"Mathebe, Mr MR","ANC","3","https://www.pa.org.za/person/michael-rahlagane-mathebe/","https://static.pmg.org.za/mike_r_PMG.jpg"
"Komape, Ms L","ANC","62","https://www.pa.org.za/person/lydia-komape/","https://static.pmg.org.za/null"
"Mathye, Ms SV","ANC","5","https://www.pa.org.za/person/susani-violet-mathye/","https://static.pmg.org.za/susanPMG.jpg"
"Mdaka, Mr FP","ANC","50","https://www.pa.org.za/person/falaza-philemon-mdaka/","https://static.pmg.org.za/mdakaPMG.jpg"
"Ramadwa, Ms MM","ANC","327","https://www.pa.org.za/person/ms-ramadwa-matodzi-mirriam/","https://static.pmg.org.za/ramadwa.jpg"
"Sekoati, Mr SC","ANC","6","https://www.pa.org.za/person/mr-sekoati-charles-seaparo/","https://static.pmg.org.za/CHARLES_PMG.jpg"
"Moloi, Ms MO","ANC","14","https://www.pa.org.za/person/mmaneo-onicca-moloi/","https://static.pmg.org.za/moloiPMG.jpg"
"Mudau, Ms NS","ANC","7","https://www.pa.org.za/person/ndzimeni-sylvia-mudau/","https://static.pmg.org.za/sylviaPMG.jpg"
"Ndlovu, Ms TE","ANC","55","https://www.pa.org.za/person/tshameleni-emma-ndlovu/","https://static.pmg.org.za/emma.jpg"
"Ndou, Mr A","ANC","890","https://www.pa.org.za/person/azwindini-jeremiah-dingaa-ndou/","https://static.pmg.org.za/ndouPMG.jpg"
"Ngwenya, Ms ML","ANC","170","https://www.pa.org.za/person/ms-makwena-lydia-ngwenya/","https://static.pmg.org.za/lydiaPMG.jpg"
"Mmoiemang, Mr MK","ANC","366","https://www.pa.org.za/person/mosimanegare-kenneth-mmoiemang/","https://static.pmg.org.za/Northern_Cape_speaker.jpg"
"Siwela, Ms VS","ANC","198","https://www.pa.org.za/person/violet-sizani-siwela/","https://static.pmg.org.za/338.jpg"
"Johnson, Ms L","ANC","11","https://www.pa.org.za/person/l-johnson/","https://static.pmg.org.za/lydia_johnson.jpg"
"Kegakilwe,Mr MG","ANC","9","https://www.pa.org.za/person/gordon-kegakilwe/","https://static.pmg.org.za/Gordon_Kegakilwe_PMG.jpg"
"Manganye, Ms J","ANC","303","https://www.pa.org.za/person/jane-manganye/","https://static.pmg.org.za/1/176.jpg"
"Moiloa, Ms BT","ANC","31","https://www.pa.org.za/person/boitumelo-moiloa/","https://static.pmg.org.za/Boitumelo_Theodora_Moiloa_pmg.jpg"
"Rosho, Ms MZ","ANC","1","https://www.pa.org.za/person/motlalepula-rosho/","https://static.pmg.org.za/Ziphora_Rosho_PMG.jpg"
"Tlhape, Dr ME","ANC","77","https://www.pa.org.za/person/manketsi-mamoabi-emily-tlhape/","https://static.pmg.org.za/516.jpg"
"Matsemela, Ms ML","ANC","13","https://www.pa.org.za/person/mmaphefo-lucy-matsemela/","https://static.pmg.org.za/LUCY_MATSEMELA_PMG.jpg"
"Matsemela, Ms W","ANC","13","https://www.pa.org.za/person/wendy-matsemela/","https://static.pmg.org.za/WENDY_MATSEMELA_PMG.jpg"
"Sambatha, Mr M","ANC","0","https://www.pa.org.za/person/madoda-sambatha/","https://static.pmg.org.za/Hon.-Madoda-Sambatha.jpg"
"Nkondlo, Ms ND","ANC","998","https://www.pa.org.za/person/nobulumko-degracia-nkondlo/","https://static.pmg.org.za/Nkondlo.jpg"
"Beukes, Ms JT","ANC","119","https://www.pa.org.za/person/johanna-tebieta-beukes/","https://static.pmg.org.za/beukesPMG.jpg"
"Lekwene, Mr MM","ANC","7","https://www.pa.org.za/person/maruping-matthews-lekwene/","https://static.pmg.org.za/lekwenePMG.jpg"
"Parker, Ms GD","ANC","8","https://www.pa.org.za/person/gail-denise-parker/","https://static.pmg.org.za/parkerPMG.jpg"
"Beukes, Ms AJ","ANC","234","https://www.pa.org.za/person/alexandra-jennifer-beukes/","https://static.pmg.org.za/524.jpg"
"Vass, Mr B","ANC","22","https://www.pa.org.za/person/bentley-gavin-vass/","https://static.pmg.org.za/vass.jpg"
"Jack, Mr Mc","ANC","77","https://www.pa.org.za/person/mc-collen-ntsikelelo-jack/","https://static.pmg.org.za/Mc_M_Jack.jpg"
"Bartlett, Ms M","ANC","249","https://www.pa.org.za/person/martha-bartlett/","https://static.pmg.org.za/Martha_B_Pmg.jpg"
"Williams, Ms P","ANC","153","https://www.pa.org.za/person/pauline-jeanette-williams/","https://static.pmg.org.za/paulinePMG.jpg"
"Sokatsha, Mr MS","ANC","252","https://www.pa.org.za/person/mxolisa-simon-sokatsha/","https://static.pmg.org.za/sokatsha.jpg"
"Van Staden, Mr G","ANC","290","https://www.pa.org.za/person/gift-van-staden/","https://static.pmg.org.za/Gift_Van_Staden_PMG.jpg"
"Mbinqo-Gigaba, Ms BP","ANC","14","https://www.pa.org.za/person/bongiwe-pricilla-mbinqo-gigaba/","https://static.pmg.org.za/Mbinqo-Gigaba.jpg"
"Dube, Mr BD","ANC","50","https://www.pa.org.za/person/boy-david-dube/","https://static.pmg.org.za/DAVID_BOY_PMG.jpg"
"Gamede, Mr MA","ANC","21","https://www.pa.org.za/person/mzikayifani-andrias-gamede/","https://static.pmg.org.za/gamede_PMG_1.jpg"
"Khoza, Ms TS","ANC","38","https://www.pa.org.za/person/thulisile-swenky-khoza/","https://static.pmg.org.za/1/khoza_pmg.jpg"
"Mahlangu, Ms N","ANC","140","https://www.pa.org.za/person/norah-mahlangu/","https://static.pmg.org.za/1/Norah_Mahlangu_ANC.jpg"
"Manzini, Ms SJM","ANC","52","https://www.pa.org.za/person/sasekani-janet-manzini/","https://static.pmg.org.za/db9514afb81995f18c5759d627a1efec.jpg"
"Mashego, Mr GP","ANC","213","https://www.pa.org.za/person/gillion-pudumo-mashego/","https://static.pmg.org.za/mASHEGO_PMG.jpg"
"Mashilo, Mr SK","ANC","6","https://www.pa.org.za/person/speedy-katisho-mashilo/","https://static.pmg.org.za/Mashilo.jpg"
"Ngobeni, Ms P","ANC","9","https://www.pa.org.za/person/patricia-ngobeni/","https://static.pmg.org.za/Patrica_N_pmg.jpg"
"Shongwe, Ms CG","ANC","11","https://www.pa.org.za/person/cynthia-gabsile-shabalala/","https://static.pmg.org.za/1/Shabalala.jpg"
"Shiba, Ms BP","ANC","2","https://www.pa.org.za/person/busisiwe-pauline-shiba/","https://static.pmg.org.za/Shiba.jpg"
"Shongwe, Mr VR","ANC","19","https://www.pa.org.za/person/vusumuzi-robert-shongwe/","https://static.pmg.org.za/Shongwe_r.jpg"
"Shongwe, Ms BT","ANC","11","https://www.pa.org.za/person/blessing-thandi-shongwe/","https://static.pmg.org.za/Shongwe_t.jpg"
"Thabethe, Ms JL","ANC","2","https://www.pa.org.za/person/jeaneth-lizzy-nghondzweni/","https://static.pmg.org.za/1/Mofokeng.jpg"
"Fanta, Ms GB","ANC","3","https://www.pa.org.za/person/gloria-bukiwe-fanta/","https://static.pmg.org.za/Gloria_Bukiwe_Fanta.jpg"
"Mahlangu, Mr A V","ANC","969","null","https://static.pmg.org.za/null"
"Mokgethi, Ms NE","ANC","3","https://www.pa.org.za/person/nomathemba-emily-mokgethi/","https://static.pmg.org.za/8d2d1421b87a9300c7ca12bcd50ea233.jpg"
"Hlongo, Ms AS","ANC","140","https://www.pa.org.za/person/altia-sthembile-hlongo/","https://static.pmg.org.za/Hlongo_AS.jpg"
"Hlongwa, Ms BG","ANC","20","https://www.pa.org.za/person/bavelile-gloria-hlongwa/","https://static.pmg.org.za/Hlongwa_B.jpg"
"Jacobs, Mr F","ANC","473","https://www.pa.org.za/person/faiez-jacobs/","https://static.pmg.org.za/F_Jacobs.jpg"
"Jacobs, Dr KL","ANC","323","https://www.pa.org.za/person/kenneth-leonard-jacobs/","https://static.pmg.org.za/Jacobs_KL.jpg"
"James, Mr TH","ANC","98","https://www.pa.org.za/person/tyotyo-hubert-james/","https://static.pmg.org.za/James_TH.jpg"
"Morolong, Mr IK","ANC","173","https://www.pa.org.za/person/itiseng-kenneth-morolong/","https://static.pmg.org.za/mr_itiseng_kenneth_morolong.jpg"
"Motaung, Ms NE","ANC","178","https://www.pa.org.za/person/nomasonto-evelyn-motaung/","https://static.pmg.org.za/Motaung_NE.jpg"
"Khalipha, Mr TD","ANC","26","https://www.pa.org.za/person/thanduxolo-david-khalipha/","https://static.pmg.org.za/Khalipha_TD.jpg"
"Kibi, Ms MT","ANC","334","https://www.pa.org.za/person/mirriam-thenjiwe-kibi/","https://static.pmg.org.za/ms_mirriam_thenjiwe_kibi.jpg"
"Kodwa, Mr NG","ANC","0","https://www.pa.org.za/person/ncediso-goodenough-kodwa/","https://static.pmg.org.za/Kodwa_NG.jpg"
"Adoons, Ms NG","ANC","273","https://www.pa.org.za/person/nombuyiselo-gladys-adoons/","https://static.pmg.org.za/ms_nombuyiselo_gladys_adoons.jpg"
"Kula, Mr SM","ANC","179","https://www.pa.org.za/person/sibusiso-macdonald-kula/","https://static.pmg.org.za/Kula_SM.jpg"
"Lamola, Mr RO","ANC","31","https://www.pa.org.za/person/ronald-ozzy-lamola/","https://static.pmg.org.za/Lamola_RO.jpg"
"April, Mr HG","ANC","266","https://www.pa.org.za/person/heinrich-giovanni-april/","https://static.pmg.org.za/April_HG.jpg"
"Legwase, Ms TI","ANC","233","https://www.pa.org.za/person/tidimalo-innocentia-legwase/","https://static.pmg.org.za/ms_tidimalo_innocentia_legwase.jpg"
"Siweya, Ms RT","ANC","24","https://www.pa.org.za/person/rhulani-thembi-siweya/","https://static.pmg.org.za/siweya.jpg"
"Malatji, Mr T","ANC","93","https://www.pa.org.za/person/thlologelo-collen-malatji/","https://static.pmg.org.za/mr_thlologelo_malatji.jpg"
"Letsie, Mr WT","ANC","642","https://www.pa.org.za/person/walter-tebogo-letsie/","https://static.pmg.org.za/Letsie_WT.jpg"
"Lubengo, Ms ML","ANC","64","https://www.pa.org.za/person/ms-lubengo-lourane-marubini/","https://static.pmg.org.za/Lubengo_ML.jpg"
"Malinga, Ms VT","ANC","515","https://www.pa.org.za/person/thokozile-malinga/","https://static.pmg.org.za/Malinga_VT.jpg"
"Malomane, Ms VP","ANC","379","https://www.pa.org.za/person/vuyisile-promise-malomane/","https://static.pmg.org.za/Malomane_VP.jpg"
"Mabiletsa, Ms MD","ANC","246","https://www.pa.org.za/person/maidi-dorothy-mabiletsa/","https://static.pmg.org.za/ms_maidi_dorothy_mabiletsa.jpg"
"Besani, Mr SJ","ANC","3","https://www.pa.org.za/person/sibongile-jeremia-besani/","https://static.pmg.org.za/Besani_S.jpg"
"Mpumza, Mr GG","ANC","349","https://www.pa.org.za/person/gordon-gcinikhaya-mpumza/","https://static.pmg.org.za/mr_gordon_gcinikhaya_mpumza.jpg"
"Mamabolo, Mr JB","ANC","228","https://www.pa.org.za/person/jacob-boy-mamabolo/","https://static.pmg.org.za/Mamabolo_JB.jpg"
"Mananiso, Ms JS","ANC","614","https://www.pa.org.za/person/jane-seboletswe-mananiso/","https://static.pmg.org.za/ms_jane_seboletswe_mananiso.jpg"
"Mthembu, Ms AH","ANC","103","https://www.pa.org.za/person/alice-hlebani-mthembu/","https://static.pmg.org.za/ms_alice_hlebani_mthembu.jpg"
"Maneli, Mr BM","ANC","463","https://www.pa.org.za/person/boyce-makhosonke-maneli/","https://static.pmg.org.za/mr_boyce_makhosonke_maneli.jpg"
"Bilankulu, Mr JH","ANC","36","https://www.pa.org.za/person/john-hlengani-bilankulu/","https://static.pmg.org.za/Bilankulu_JH.jpg"
"Mahlatsi, Ms KD","ANC","321","https://www.pa.org.za/person/kathleen-dibolelo-mahlatsi/","https://static.pmg.org.za/ms_kathleen_dibolelo_mahlatsi.jpg"
"Mahlaule, Mr MG","ANC","701","https://www.pa.org.za/person/mikateko-golden-mahlaule/","https://static.pmg.org.za/Mahlaule_MG.jpg"
"Mangcu, Mr LN","ANC","605","https://www.pa.org.za/person/lisa-nkosinathi-mangcu/","https://static.pmg.org.za/Mangcu_LN.jpg"
"Mahlo, Ms NP","ANC","341","https://www.pa.org.za/person/ms-mahlo-nhlagonwe-patricia/","https://static.pmg.org.za/ms_nhlagongwe_patricia_mahlo.jpg"
"Swarts, Ms B","ANC","324","https://www.pa.org.za/person/bernice-swarts/","https://static.pmg.org.za/swarts_b.jpg"
"Mahumapelo, Mr S","ANC","50","https://www.pa.org.za/person/supra-mahumapelo/","https://static.pmg.org.za/Mahumapelo_SO.jpg"
"Tlhomelang, Ms KB","ANC","102","https://www.pa.org.za/person/keitumetse-bridgette-tlhomelang/","https://static.pmg.org.za/tlhome.jpg"
"Maseko-Jele, Ms NH","ANC","1305","https://www.pa.org.za/person/nomathemba-hendrietta-maseko-jele/","https://static.pmg.org.za/Maseko-Jele_NH.jpg"
"Tseki, Mr MA","ANC","526","https://www.pa.org.za/person/mohatla-alfred-tseki/","https://static.pmg.org.za/363.jpg"
"Mashele, Mr TV","ANC","142","https://www.pa.org.za/person/timothy-victor-mashele/","https://static.pmg.org.za/Mashele_TV.jpg"
"Chabane, Mr MS","ANC","151","https://www.pa.org.za/person/mosa-steve-chabane/","https://static.pmg.org.za/Chabane_MS.jpg"
"Myeni, Mr ET","ANC","45","https://www.pa.org.za/person/ernest-thokozani-myeni/","https://static.pmg.org.za/Myeni_ET.jpg"
"Masondo, Dr D","ANC","25","https://www.pa.org.za/person/mr-masondo-david/","https://static.pmg.org.za/1/Masondo_D.jpg"
"Mavimbela, Ms TS","ANC","8","https://www.pa.org.za/person/thabile-sylvia-masondo/","https://static.pmg.org.za/Masondo_TS.jpg"
"Mathafa, Mr OM","ANC","386","https://www.pa.org.za/person/oscar-masarona-mathafa/","https://static.pmg.org.za/Mathafa_OM.jpg"
"Yabo, Mr BS","ANC","169","https://www.pa.org.za/person/bafuze-sicelo-yabo/","https://static.pmg.org.za/yabo.jpg"
"Zibula, Ms BT","ANC","47","https://www.pa.org.za/person/beauty-thulani-zibula/","https://static.pmg.org.za/1/zibula.jpg"
"Mathebula, Mr EF","ANC","386","https://www.pa.org.za/person/elphus-fani-mathebula/","https://static.pmg.org.za/Mathebula_EF.jpg"
"Papo, Mr AHM","ANC","124","https://www.pa.org.za/person/papo-hope/","https://static.pmg.org.za/mr_anthony_hope_mankwana_papo.jpg"
"Patrein, Ms S","ANC","29","https://www.pa.org.za/person/siphokuhle-patrein/","https://static.pmg.org.za/1/302.jpg"
"Zuma, Ms AS","ANC","50","https://www.pa.org.za/person/audrey-sbongile-zuma/","https://static.pmg.org.za/391.jpg"
"Zungu, Ms TRM","ANC","13","https://www.pa.org.za/person/thandiwe-rose-marry-zungu/","https://static.pmg.org.za/ZUNGU.jpg"
"Peacock, Ms NP","ANC","114","https://www.pa.org.za/person/ntaoleng-patricia-peacock/","https://static.pmg.org.za/peacock.jpg"
"Peter, Mr ZJ","ANC","228","https://www.pa.org.za/person/zamuxolo-joseph-peter/","https://static.pmg.org.za/peter_z.jpg"
"Phiri, Ms CM","ANC","293","https://www.pa.org.za/person/carol-mokgadi-phiri/","https://static.pmg.org.za/phiri.jpg"
"Qayiso, Mr XS","ANC","465","https://www.pa.org.za/person/xolisile-shinars-qayiso/","https://static.pmg.org.za/qayiso.jpg"
"Mbatha, Ms SGN","ANC","402","https://www.pa.org.za/person/simphiwe-gcwele-nomvula-mbatha/","https://static.pmg.org.za/ms_simphiwe_gcwekle_nomvula_mbatha.jpg"
"McDonald, Mr LE","ANC","555","https://www.pa.org.za/person/lawrence-edward-mc-donald/","https://static.pmg.org.za/McDonald_LE.jpg"
"Direko, Ms DR","ANC","236","https://www.pa.org.za/person/dikeledi-rosemary-direko/","https://static.pmg.org.za/Direko_DR.jpg"
"Dhlomo, Dr SM","ANC","46","https://www.pa.org.za/person/sm-dhlomo/","https://static.pmg.org.za/Dhlomo_SM.jpg"
"Mchunu, Ms TVB","ANC","167","https://www.pa.org.za/person/thembeka-vuyisile-buyisile-mchunu/","https://static.pmg.org.za/ms_thembeka_vuyisile_buyisile_mchunu.jpg"
"Mdabe, Mr SW","ANC","311","https://www.pa.org.za/person/sibusiso-welcome-mdabe/","https://static.pmg.org.za/mr_sibusiso_welcome_mdabe.jpg"
"Shabalala, Ms LF","ANC","176","https://www.pa.org.za/person/lf-shabalala/","https://static.pmg.org.za/323.jpg"
"Mgweba, Ms T","ANC","481","https://www.pa.org.za/person/teliswa-mgweba/","https://static.pmg.org.za/Mgweba_T.jpg"
"Dlamini, Ms DD","ANC","142","https://www.pa.org.za/person/dd-dlamini/","https://static.pmg.org.za/Dorah_Dunana_Dlamini.jpg"
"Nkabane, Dr NP","ANC","66","https://www.pa.org.za/person/nobuhle-pamela-nkabane/","https://static.pmg.org.za/ms_nobuhle_pamela_nkabane.jpg"
"Dlamini, Mr SM","ANC","275","https://www.pa.org.za/person/sidumo-mbongeni-dlamini/","https://static.pmg.org.za/1/Dlamini_SM.jpg"
"Mkhatshwa, Ms NT","ANC","158","https://www.pa.org.za/person/nompendulo-thobile-mkhatshwa/","https://static.pmg.org.za/ms_nompendulo_thobile_mkhatshwa.jpg"
"Mkhwanazi, Ms JCN","ANC","160","https://www.pa.org.za/person/jabulile-cynthia-nightingale-mkhwanazi/","https://static.pmg.org.za/Mkhwananzi_JNC.jpg"
"Mlenzana, Mr Z","ANC","743","https://www.pa.org.za/person/zola-mlenzana/","https://static.pmg.org.za/226.jpg"
"Mmutle, Mr TN","ANC","417","https://www.pa.org.za/person/thabo-nelson-mmutle/","https://static.pmg.org.za/mr_thabo_nelson_mmutle.jpg"
"Nkosi, Mr BS","ANC","660","https://www.pa.org.za/person/bekizwe-simon-nkosi/","https://static.pmg.org.za/Nkosi_BS.jpg"
"Nkosi, Mr DM","ANC","534","https://www.pa.org.za/person/duma-moses-nkosi/","https://static.pmg.org.za/Nkosi_DM.jpg"
"Moatshe, Ms RM","ANC","108","https://www.pa.org.za/person/raesibe-martha-moatshe/","https://static.pmg.org.za/Moatshe_RM.jpg"
"Modise, Ms M","ANC","456","https://www.pa.org.za/person/moleboheng-modise/","https://static.pmg.org.za/ms_moleboheng_modise.jpg"
"Modise, Mr PMP","ANC","264","https://www.pa.org.za/person/phillip-matsapole-pogiso-modise/","https://static.pmg.org.za/mr_phillip_matsapole_pogiso_modise.jpg"
"Moela, Mr DL","ANC","147","https://www.pa.org.za/person/desmond-lawrence-moela/","https://static.pmg.org.za/Moela_DL.jpg"
"Nontsele, Mr M","ANC","446","https://www.pa.org.za/person/mncedisi-nontsele/","https://static.pmg.org.za/mr_mncedisi_nontsele.jpg"
"Gantsho, Ms N","ANC","192","https://www.pa.org.za/person/nqabisa-gantsho/","https://static.pmg.org.za/Gantsho_N.jpg"
"Nqola, Mr X","ANC","1158","https://www.pa.org.za/person/xola-nqola/","https://static.pmg.org.za/285.jpg"
"Mohamed, Adv H","ANC","230","https://www.pa.org.za/person/hisamodien-mohamed/","https://static.pmg.org.za/Mohamed_H.jpg"
"Gela, Ms A","ANC","908","https://www.pa.org.za/person/annah-gela/","https://static.pmg.org.za/Gela_A.jpg"
"Ntshavheni, Ms KPS","ANC","5","https://www.pa.org.za/person/khumbudzo-phophi-silence-ntshavheni/","https://static.pmg.org.za/289.jpg"
"Ntuli, Ms M M","ANC","562","https://www.pa.org.za/person/mm-ntuli/","https://static.pmg.org.za/ntuli_mm.jpg"
"Gomba, Ms MM","ANC","276","https://www.pa.org.za/person/matshidiso-melina-gomba/","https://static.pmg.org.za/Gomba_MM.jpg"
"Nzuza, Mr NB","ANC","16","https://www.pa.org.za/person/njabulo-bheka-nzuza/","https://static.pmg.org.za/294.jpg"
"Gumbu, Mr TT","ANC","147","https://www.pa.org.za/person/tshilidzi-thomas-gumbu/","https://static.pmg.org.za/Gumbu_TT.jpg"
"Gumede, Mr SN","ANC","582","https://www.pa.org.za/person/sibusiso-nigel-gumede/","https://static.pmg.org.za/Gumede_SN.jpg"
"Molala, Mr LE","ANC","446","https://www.pa.org.za/person/lesiba-ezekiel-molala/","https://static.pmg.org.za/mr_lesiba_ezekiel_molala.jpg"
"Molekwa, Ms MA","ANC","230","https://www.pa.org.za/person/mathedi-asnath-molekwa/","https://static.pmg.org.za/Molekwa_MA.jpg"
"Hadebe, Mr BM","ANC","1639","https://www.pa.org.za/person/bheki-mathews-hadebe/","https://static.pmg.org.za/Hadebe_BM.jpg"
"Moloi, Ms BE","ANC","14","https://www.pa.org.za/person/boitumelo-elizabeth-moloi/","https://static.pmg.org.za/Moloi_BE.jpg"
"Moroatshehla, Mr PR","ANC","382","https://www.pa.org.za/person/patamedi-ronald-moroatshehla/","https://static.pmg.org.za/mr_patamedi_ronald_moroatshehla.jpg"
"Munyai, Mr TB","ANC","718","https://www.pa.org.za/person/tshilidzi-bethuel-munyai/","https://static.pmg.org.za/mr_thilidzi_bethuel_munyai.jpg"
"Ntobongwana, Ms N","ANC","48","https://www.pa.org.za/person/nolitha-ntobongwana/","https://static.pmg.org.za/Ntobongwana.jpg"
"Mkiva, Mr Z","ANC","411","https://www.pa.org.za/person/zolani-mkiva/","https://static.pmg.org.za/ZOLANI_MKIVA.jpg"
"Ntsube, Mr I","ANC","113","https://www.pa.org.za/person/itumeleng-ntsube/","https://static.pmg.org.za/403.jpg"
"Bebee, Ms LC","ANC","209","https://www.pa.org.za/person/lc-bebee/","https://static.pmg.org.za/LINDIWE_CHRISTABOLA_BEBEE.jpg"
"Mamaregane, Ms ML","ANC","180","https://www.pa.org.za/person/mmamora-lilliet-mamaregane/","https://static.pmg.org.za/ms_mmamora_lelliet_mamaregane.jpg"
"Matibe, Mr TB","ANC","109","https://www.pa.org.za/person/tshitereke-baldwin-matibe/","https://static.pmg.org.za/TSHITEREKE_BALDWIN_MATIBE.jpg"
"Maleka, Ms AD","ANC","162","https://www.pa.org.za/person/audrey-dimakatso-maleka/","https://static.pmg.org.za/AUDREY_DIMAKATSO_MALEKA.jpg"
"Lucas, Ms SE","ANC","32","https://www.pa.org.za/person/sylvia-elizabeth-lucas/","https://static.pmg.org.za/SYLVIA_ELIZABETH_LUCAS.jpg"
"Gxoyiya, Mr AB","ANC","131","https://www.pa.org.za/person/anele-benedict-gxoyiya/","https://static.pmg.org.za/1/AB_Gxoyiya.jpg"
"Dodovu, Mr TSC","ANC","368","https://www.pa.org.za/person/china-dodovu/","https://static.pmg.org.za/THAMSANQA_SIMON_CHINA_DODOVU.jpg"
"Modise, Ms TC","ANC","323","https://www.pa.org.za/person/tebogo-modise/","https://static.pmg.org.za/TEBOGO_CONSTANCE_MODISE.jpg"
"Landsman, Mr ER","ANC","115","https://www.pa.org.za/person/eric-riaan-landsman/","https://static.pmg.org.za/ERIC_RIAAN_LANDSMAN.jpg"
"Njadu, Mr EJ","ANC","274","https://www.pa.org.za/person/edward-zoyisile-njadu/","https://static.pmg.org.za/EDWARD_JOYISILE_NJANDU.jpg"
"Bakubaku-Vos, Ms NG","ANC","200","https://www.pa.org.za/person/ntombezanele-gladys-bakubaku-vos/","https://static.pmg.org.za/Bakubaku-Vos.jpg"
"Bans, Ms AP","ANC","380","https://www.pa.org.za/person/ayanda-precious-bans/","https://static.pmg.org.za/Bans.jpg"
"Kama, Mr M","ANC","582","https://www.pa.org.za/person/mesuli-kama/","https://static.pmg.org.za/Kama.jpg"
"Lili, Mr A","ANC","65","https://www.pa.org.za/person/andile-lili/","https://static.pmg.org.za/Lili.jpg"
"Marran, Mr P","ANC","412","https://www.pa.org.za/person/patrick-marran/","https://static.pmg.org.za/Marran.jpg"
"Mvimbi, Mr LL","ANC","192","https://www.pa.org.za/person/lulama-lennox-mvimbi/","https://static.pmg.org.za/Mvimbi.jpg"
"Sayed, Mr MK","ANC","310","https://www.pa.org.za/person/muhammad-khalid-sayed/","https://static.pmg.org.za/Sayed.jpg"
"Smith, Mr D","ANC","322","https://www.pa.org.za/person/danville-smith/","https://static.pmg.org.za/Smith.jpg"
